MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,VILLAGE NAME
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003054,Khasi Pora
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003055,Dewar
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003056,Gamraj
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003057,Nader
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003058,Kochmola
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003059,Seer
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003060,Gwang
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003061,Gulshan Pora (Khul)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003062,Bat Gund
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003063,Ali Gund
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003064,Lal Gam
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003065,Naner
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003066,Gulab Bagh (Wani Bathu)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003067,Naibug
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003068,Sheer Abad (Boli)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003069,Arigam Ullar
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003070,Naznin Pora (Haina)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003071,Chiva Ullar 
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003072,Shah Pora (Chana Kitar)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003073,Mandora
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003074,Batnoor Jagir
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003075,Kwar Mulla
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003076,Panir Jagir
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003077,Nagin Pora (Hafo Hafokha)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003078,Pinglish
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003079,Chyribug
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003080,Lari Bal
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003081,Ratson 
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003082,Sangrama
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003083,Hardumier
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003084,Amira Abad (Khuli)
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003085,Bochu
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003086,Naw Dal
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003087,Begh Gund
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003088,Dadh Sara
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003089,Soimoh
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003090,Quil Shikargah
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003091,Lariyar
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003092,Bathi Pora
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003093,Doni Gund
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003094,Chandri Gam
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003095,Amliar
01,JAMMU & KASHMIR,012,Pulwama,00050,Tral,003096,Baragam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,000000,Pulwama
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003097,Kandizal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003098,Khadermoh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003099,Nihama
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003100,Marhwal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003101,Ban Gund
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003102,Loli Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003103,Hani Pora Chatina Hama
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003104,Wanpora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003105,Tumchi Nowpora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003106,Pari Gam Jagir
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003107,Harri Garh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003108,Pari Gam Khalsa
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003109,Laro
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003110,Kazi Gund
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003111,Satar Gund
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003112,Lelhar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003113,Bander Pora Cherat
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003114,Reshi Pora Cherat
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003115,Manwaji
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003116,Gala Bug
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003117,Ratni Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003118,Mir Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003119,Pahu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003120,Dahoo Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003121,Naman
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003122,Begam Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003123,Kawsi Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003124,Pingal Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003125,Gondi Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003126,Kisri Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003127,Kati Bug
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003128,Orwan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003129,Ranbir Pora Nagam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003130,Malawari
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003131,Singo Narbal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003132,Haikri Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003133,Rakhi Pahu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003134,Takia Saif Ullah
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003135,Trach
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003136,Frist Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003137,Rakh Lajoura
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003138,Mahirad Pora Uttar Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003139,Kariya Lajora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003140,Pochal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003141,Kalulo
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003142,Lajora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003143,Talan Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003144,Gund Zabar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003145,Noor Wah
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003146,Bagtrich
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003147,Sanzi Watra
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003148,Mandina
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003149,Penglina 
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003150,Badi Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003151,Gandi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003152,Urcharsu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003153,Aur Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003154,Inder
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003155,Niwah
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003156,Wogra Gund
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003157,Naw Pora Nagam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003158,Dafer Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003159,Losi Wani 
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003160,Zaddora Hastikhod
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003161,Nareh Naw Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003162,Wahi Bug
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003163,Chiva Kalan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003164,Ashamandar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003165,Chiva Khurd
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003166,Mong Hama
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003167,Karimabad
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003168,Gadora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003169,Bara Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003170,Hanji Khilu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003171,Gangoo
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003172,Athora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003173,Patahan Pahloo
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003174,Mugal Pora Cherath
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003175,Tenga Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003176,Quil
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003177,Wokhar Wan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003178,Bander Pora Shora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003179,Payer
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003180,Tengahar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003181,Machh Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003182,Drasu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003183,Themna
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003184,Kangan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003185,Moran
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003186,Dieri
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003187,Gusu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003188,Frasi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003189,Tujan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003190,Tenghar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003191,Romu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003192,Mira Gund Tuker Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003193,Zagi Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003194,Fasteh Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003195,Mitri Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003196,Kochi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003197,Akhal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003198,Sona Chuku
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003199,Patri Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003200,Shangar Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003201,Dadura
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003202,Gulshan Abad
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003203,Tikan Bata Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003204,Sona Samilo
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003205,Baba Har
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003206,Bonrah
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003207,Chandi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003208,Chitri Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003209,Trichal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003210,Naira
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003211,Janda Wal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003212,Nowhar Mal Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003213,Chand Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003214,Now Nagri
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003215,Shit Paray Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003216,Wasura
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003217,Odar Shawra
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003218,Senzen Shahoora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003219,Chakora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003220,Wahi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003221,Yadder Shahoora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003222,Pal Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003223,Batnoor Showara
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003224,Tumlahal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003225,Zasu
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003226,Tahab Shadi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003227,Rajmahal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003228,Bandzoo
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003229,Arigam Chirath
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003230,Bilowoder Gund
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003231,Chana Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003232,Avind Gund
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003233,Pach Har
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003234,Drabh Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003235,Aglar Kandi
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003236,Kamrazi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003237,Kani Gam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003238,Kadi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003239,Abhama
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003240,Drekh Leran
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003241,Khaigam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003242,Sanger Wani
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003243,Bagh Sanger Wani  
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003244,Achu Guz Bamno
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003245,Cheki Dewan Badri Nath
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003246,Qasba Yar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003247,Kalam Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003248,Yaider Shopian
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003249,Danger Pora Shopian
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003250,Chundh Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003251,Hardu Hanjan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003252,Raj Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003253,Ari Hal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003254,Kuchay Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003255,Gaber Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003256,Konju
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003257,Hawal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003258,Othu Mola
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003259,Uzram Batri (Uzram Patri)
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003260,Drach
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003261,Nekas
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003262,Arh Bal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003263,Rakh Chindran
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003264,Lasi Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003265,Tantri Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003266,Peti Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003267,Gund Achan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003268,Panjran (Pingren)
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003269,Achan
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003270,Aramola
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003271,Gadha Bug
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003272,Alai Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003273,Now Pora Pain
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003274,Haji Dara Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003275,Nilro Chudhri Bag
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003276,Niklora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003277,Litar Shitar
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003278,Zahed Bag
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003279,Rakh Litri
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003280,Kaka Pora
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003281,Mirpora 
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003282,Okhoo
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003283,Laribal
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003284,Wagam
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003285,Chinnar Bagh
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003286,Sonth Bug
01,JAMMU & KASHMIR,012,Pulwama,00051,Pulwama,003287,Sheikhor 
01,JAMMU & KASHMIR,013,Shupiyan,00000,Shupiyan,000000,Shupiyan
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,000000,Shopian
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003288,Naid Gund
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003289,Dom Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003290,Diyaroo
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003291,Bedha Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003292,Moughal Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003293,Chal Gund
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003294,Adva
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003295,Chaki Diyaro
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003296,Daram Dore
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003297,Panzer
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003298,Teng Wani
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003299,Mazhania
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003300,Tukroo
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003301,Kegam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003302,Marheng
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003303,Sarab
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003304,Chaki - Hakim Baqar 
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003305,Musi Pora (Nusi Pora)
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003306,Chak -I -Aziz Shah
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003307,Sazan Shopian
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003308,Ahagam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003309,Pir Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003310,Now Pora (Allow Pora Sheikh Pora)
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003311,Now Pora Bala
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003312,Chedran
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003313,Ari Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003314,Chitra Gam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003315,Qongonah
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003316,Turka Wangam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003317,Mala Dair
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003318,Hef- Kuri
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003319,Sugan
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003320,Drager
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003321,Chilli Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003322,Heff
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003323,Kashwah
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003324,Reshi Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003325,Shermal
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003326,Aglar Charat
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003327,Wachi
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003328,Malawrah
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003329,Safanagri
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003330,Zaina Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003331,Baba Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003332,Durah Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003333,Awnera
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003334,Chera Marg
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003335,Nari Marg
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003336,Mujah Marg
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003337,Rakh-I-Zaina Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003338,Reban Gund Bahram
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003339,Khajah Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003340,Haider Gund
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003341,Sofi Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003342,Chitra Gam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003343,Bandah Paho
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003344,Chidvi Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003345,Dasso
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003346,Ali Shah Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003347,Amer Bogh
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003348,Drawni
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003349,Hoshang Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003350,Ura Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003351,Hamhonala
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003352,Dobi Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003353,Wadi Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003354,Badi Gam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003355,Kani Gam
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003356,Lari
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003357,Nori Poshwari
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003358,Sago Hand Hama
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003359,Dangar Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003360,Molo
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003361,Tranz
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003362,Mohan Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003363,Bagh -I -Hari Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003364,Tharan
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003365,Adora Ram Pathri
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003366,Nazneen Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003367,Patar Wal
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003368,Doma Wani
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003369,Sandho Shermal
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003370,Watho
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003371,Mati Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003372,Buta Maran Wanpora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003373,Rakhi Nara Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003374,Ranbir Pora Nowabad
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003375,Barthi Pora
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003376,Maishah War
01,JAMMU & KASHMIR,013,Shupiyan,00052,Shopian,003377,Mast Pora
